gene,arm,base,CEBPB_delta,CEBPB_score,SPI1_delta,SPI1_score
CST7,accelerator,5.611093521118164,0.0005288124084472,6.590368966496317,-0.0861487388610839,15.692891875031226
CST7,accelerator,7.0318403244018555,0.0003633499145507,6.4676028936054895,-1.2176566123962402,14.19066798237349
CST7,accelerator,5.218859672546387,-0.0170373916625976,9.335192021475423,0.1372618675231933,10.577206424474342
CXCL10,accelerator,6.449745178222656,0.0057992935180664,9.711139556941989,-0.1459159851074218,13.018491220936006
CXCL10,accelerator,6.331210136413574,0.0075654983520507,9.979195541872617,-0.0004401206970214,12.42299093717822
CXCL10,accelerator,4.845034122467041,-0.3585553169250488,8.970517020797109,0.0099515914916992,8.05430660537325
CXCL10,accelerator,5.970133304595947,0.0102672576904296,6.4676028936054895,0.0324125289916992,13.236970494132034
CXCL10,accelerator,5.355600357055664,-0.0029115676879882,6.316709260834312,-0.0442028045654296,13.95188362746213
CXCL10,accelerator,5.972663879394531,-0.0822219848632812,9.323418847821742,-0.0220837593078613,11.88182928719306
CXCL10,accelerator,4.728960990905762,0.0111670494079589,7.406775308218844,-0.000380516052246,13.23730117053664
CXCL10,accelerator,4.539942264556885,-0.0167899131774902,6.924981917657991,-0.0020551681518554,12.536293780985192
CXCL10,accelerator,6.173800468444824,0.0249114036560058,12.629651591734063,-0.0119199752807617,15.908392607054196
GPNMB,accelerator,6.909926891326904,-0.5173358917236328,3.7577047857593344,0.0238556861877441,12.342486522053088
GPNMB,accelerator,5.982864856719971,-0.0102105140686035,10.10196161476344,-0.0138177871704101,12.668364960645562
GPNMB,accelerator,5.192054271697998,-0.1803703308105468,10.10196161476344,-0.2731361389160156,12.668364960645562
GPNMB,accelerator,5.486342430114746,-0.0107021331787109,9.27014932602818,-0.7698278427124023,14.220315481751568
GPNMB,accelerator,6.0837602615356445,0.0080170631408691,8.668701321952906,-1.0544471740722656,17.665244834864787
GPNMB,accelerator,5.443690776824951,0.0011839866638183,9.271901248529645,-0.1373171806335449,14.51994793998522
GPNMB,accelerator,5.281802654266357,0.026684284210205,9.901273871899782,-0.7150969505310059,12.140397549174828
GPNMB,accelerator,7.092162132263184,-0.2026386260986328,6.277073983502074,-0.1853804588317871,15.42521011685241
GPNMB,accelerator,4.476006507873535,0.0026674270629882,9.335192021475423,-0.0039267539978027,12.185030715308212
GPNMB,accelerator,5.330034255981445,0.0029988288879394,6.7336348110500115,0.0079460144042968,14.483203779368564
GPNMB,accelerator,5.439539909362793,-0.0329518318176269,9.651485294394256,0.0078029632568359,7.809426394128057
GPNMB,accelerator,6.809813499450684,0.0178017616271972,4.273785722226885,0.0469474792480468,16.739169817865875
IL1B,accelerator,7.0776472091674805,-0.0029006004333496,6.6108687381591835,0.0016264915466308,9.629945364953103
IL1B,accelerator,5.519294738769531,0.0088772773742675,5.534909452744521,-1.1537761688232422,16.432852563481745
IL1B,accelerator,5.674108028411865,-0.343149185180664,6.29179427705763,0.0135412216186523,13.013465572484677
IL1B,accelerator,5.37868070602417,0.015517234802246,10.192513110234977,-0.1014199256896972,17.93030065119682
IL1B,accelerator,5.396342754364014,-0.3551621437072754,8.08111893622629,-0.544219970703125,17.93030065119682
IL1B,accelerator,4.614011764526367,-0.1089715957641601,8.08111893622629,-0.2021522521972656,17.93030065119682
IL1B,accelerator,6.055264949798584,-7.772445678710938e-05,5.638199228816431,0.1004939079284668,14.32197196788208
IL1B,accelerator,5.855081558227539,0.0026912689208984,7.16397064310119,-0.0079660415649414,17.880825847729973
IL1B,accelerator,5.896256923675537,0.0038399696350097,9.03598788716291,-0.5496029853820801,13.179298190371265
